;meta[language=en]
; id      |key(hex)|key(str)| text
   1193173|729bb06d||Diagram: Toussaint Ducal Guard Officer's trousers
   1193172|d13fee12||Diagram: Toussaint Ducal Guard Officer's boots
   1193179|eeeedb2a||Toussaint Ducal Guard Captain's steel sword
   1193178|75336d3d||Toussaint Ducal Guard Captain's trousers
   1193177|74748522||Toussaint Ducal Guard Captain's boots
   1193176|227a19f9||Toussaint Ducal Guard Captain's gauntlets
   1193183|4a305acb||Diagram: Toussaint Ducal Guard Captain's trousers
   1193182|a8d49870||Diagram: Toussaint Ducal Guard Captain's boots
   1193181|98034c87||Diagram: Toussaint Ducal Guard Captain's gauntlets
   1193180|5c2f906e||Diagram: Toussaint Ducal Guard Captain's armor
   1193155|92d5e4c1||Toussaint Color Guardsman's armor
   1193154|24dd6cfb||Diagram: Toussaint Ducal Guardsman's steel sword
   1193153|769a218e||Diagram: Toussaint Ducal Guardsman's trousers
   1193152|d53e5f33||Diagram: Toussaint Ducal Guardsman's boots
   1193159|6869208b||Toussaint Color Guardsman's steel sword
   1193158|93a18f5e||Toussaint Color Guardsman's trousers
   1193157|92e2a743||Toussaint Color Guardsman's boots
   1193156|d1d03bf8||Toussaint Color Guardsman's gauntlets
   1193163|485707ac||Diagram: Toussaint Color Guardsman's trousers
   1193162|a6fb4551||Diagram: Toussaint Color Guardsman's boots
   1193161|5eb23bc6||Diagram: Toussaint Color Guardsman's gauntlets
   1193160|5a563d4f||Diagram: Toussaint Color Guardsman's armor
   1193167|2b9e1d44||Toussaint Ducal Guard Officer's boots
   1193166|50838617||Toussaint Ducal Guard Officer's gauntlets
   1193165|2b915ac2||Toussaint Ducal Guard Officer's armor
   1193164|c5d0c499||Diagram: Toussaint Color Guardsman's steel sword
   1193203|e12b20c9||Toussaint crossbow
   1193202|1bbe3748||Diagram: Toussaint knight's tourney trousers
   1193201|f830ffaa||Diagram: Toussaint knight's tourney gauntlets
   1193200|7a6274ed||Diagram: Toussaint knight's tourney boots
   1193207|5eff313e||Beauclair steel sword
   1193206|16064f60||Toussaint knight's war hammer
   1193205|522fa285||Diagram: Squire's steel sword
   1193204|9fbc3577||Squire's steel sword
   1193210|aab3e038||Diagram: Toussaint steel sword
   1193209|608d66ea||Toussaint steel sword
   1193208|3e3321ff||Diagram: Viroledan blade
   1193215|b4576390||Faithful Friend
   1193214|ae9a129d||Diagram: Faramond's blade
   1193213|b457638f||Faramond's blade
   1193187|fc6295ba||Toussaint knight's gauntlets
   1193186|ff9d0d41||Toussaint knight's boots
   1193185|ff904abf||Toussaint knight's armor
   1193184|4e010478||Diagram: Toussaint Ducal Guard Captain's steel sword
   1193191|e8a4c5cf||Diagram: Toussaint knight's boots
   1193190|9bffbdcd||Diagram: Toussaint knight's armor
   1193189|450be748||Toussaint knight's steel sword
   1193188|005bf55c||Toussaint knight's trousers
   1193195|446aa75d||Toussaint knight's tourney armor
   1193194|8f0c0316||Diagram: Toussaint knight's steel sword
   1193193|8a00882a||Diagram: Toussaint knight's trousers
   1193192|5238cb08||Diagram: Toussaint knight's gauntlets
   1193199|2dbd6ceb||Diagram: Toussaint knight's tourney armor
   1193198|453651fa||Toussaint knight's tourney trousers
   1193197|52d3ccdc||Toussaint knight's tourney gauntlets
   1193196|447769df||Toussaint knight's tourney boots
   1193023|b6ebe316||Diagram: Grandmaster legendary Feline armor
   1193022|09960da1||Grandmaster legendary Feline armor
   1193021|42b53414||Grandmaster Feline armor
   1193043|85739008||Grandmaster legendary Griffin boots
   1193042|5371c7d4||Diagram: Grandmaster Griffin boots
   1193041|7d7b0928||Diagram: Grandmaster legendary Griffin armor
   1193040|558d6605||Grandmaster legendary Griffin armor
   1193047|199db194||Diagram: Grandmaster legendary Griffin gauntlets
   1193046|91c7c1bf||Grandmaster legendary Griffin gauntlets
   1193045|c4c84cc7||Diagram: Grandmaster Griffin gauntlets
   1193044|35261567||Diagram: Grandmaster legendary Griffin boots
   1193051|e2303a7c||Grandmaster legendary Griffin silver sword
   1193050|5d82e202||Diagram: Grandmaster legendary Griffin trousers
   1193049|5218dd63||Grandmaster legendary Griffin trousers
   1193048|7bce946f||Diagram: Grandmaster Griffin trousers
   1193055|72916eb1||Grandmaster Ursine armor
   1193054|53de03ad||Diagram: Grandmaster legendary Griffin steel sword
   1193053|4f453542||Grandmaster legendary Griffin steel sword
   1193052|0e8bee67||Diagram: Grandmaster legendary Griffin silver sword
   1193027|a25b45b9||Diagram: Grandmaster legendary Feline boots
   1193026|397c37a4||Grandmaster legendary Feline boots
   1193025|6aa1726c||Diagram: Grandmaster Feline boots
   1193024|729b5e17||Grandmaster Feline boots
   1193031|3f40ab72||Grandmaster Feline trousers
   1193030|530e8b83||Diagram: Grandmaster legendary Feline gauntlets
   1193029|5ed40da3||Grandmaster legendary Feline gauntlets
   1193028|4999b590||Grandmaster Feline gauntlets
   1193035|cc3d6118||Grandmaster legendary Feline silver sword
   1193034|1272c24b||Grandmaster Feline silver sword
   1193033|cab81255||Diagram: Grandmaster legendary Feline trousers
   1193032|062184ff||Grandmaster legendary Feline trousers
   1193039|95e76891||Diagram: Grandmaster legendary Feline steel sword
   1193038|b9eacb26||Grandmaster legendary Feline steel sword
   1193037|edbaf793||Grandmaster Feline steel sword
   1193036|0daf2603||Diagram: Grandmaster legendary Feline silver sword
   1193075|de9b1a54||Diagram: Grandmaster legendary Ursine steel sword
   1193074|f44177a9||Grandmaster legendary Ursine steel sword
   1193073|2811a416||Grandmaster Ursine steel sword
   1193072|db71aca0||Diagram: Grandmaster legendary Ursine silver sword
   1193079|a0ebcd52||Grandmaster Wolven boots
   1193078|54db7bfb||Diagram: Grandmaster legendary Wolven armor
   1193077|37e67cdc||Grandmaster legendary Wolven armor
   1193076|7105a34f||Grandmaster Wolven armor
   1193083|e5572db5||Grandmaster Wolven gauntlets
   1193082|23527c34||Diagram: Grandmaster legendary Wolven boots
   1193081|67cca6df||Grandmaster legendary Wolven boots
   1193080|eb98a8e7||Diagram: Grandmaster Wolven boots
   1193087|6d911aad||Grandmaster Wolven trousers
   1193086|f0fe2467||Diagram: Grandmaster legendary Wolven gauntlets
   1193085|fa9185c8||Grandmaster legendary Wolven gauntlets
   1193084|317d8e14||Diagram: Grandmaster Wolven gauntlets
   1193059|97211fc9||Diagram: Grandmaster Ursine boots
   1193058|a27798b4||Grandmaster Ursine boots
   1193057|1a61e159||Diagram: Grandmaster legendary Ursine armor
   1193056|3972483e||Grandmaster legendary Ursine armor
   1193063|f703f372||Diagram: Grandmaster Ursine gauntlets
   1193062|1544ce93||Grandmaster Ursine gauntlets
   1193061|cedaf316||Diagram: Grandmaster legendary Ursine boots
   1193060|69587241||Grandmaster legendary Ursine boots
   1193067|bf7dec64||Diagram: Grandmaster Ursine trousers
   1193066|6f1ce60f||Grandmaster Ursine trousers
   1193065|b68489c5||Diagram: Grandmaster legendary Ursine gauntlets
   1193064|2a7f26a6||Grandmaster legendary Ursine gauntlets
   1193071|dcbc44f5||Grandmaster legendary Ursine silver sword
   1193070|22f1a628||Grandmaster Ursine silver sword
   1193069|f737bfb1||Diagram: Grandmaster legendary Ursine trousers
   1193068|35fdbf9c||Grandmaster legendary Ursine trousers
   1192879|ef3dbc4e||Private chamber of the Right Honorable Members of the Gwent Friendship Society of Beauclair. May they always draw their best!
   1192902|9db5eb07||Garden key
   1192515|011b6a16||Beauclair doublet
   1192519|5b2c1a3f||Beauclair trousers
   1192518|7fc84951||Elegant shoes cobbled by a Beauclair shoemaker.
   1192517|5b59914b||Beauclair shoes
   1192516|c4bc389c||Elegant doublet sewn by a Beauclair tailor.
   1192523|b7a61c65||Prisoner's trousers
   1192522|a32cd3b9||Burlap prison shirt.
   1192521|b7d37e7f||Prisoner's shirt
   1192520|7f9ad245||Elegant trousers sewn by a Beauclair tailor.
   1192524|a2ff719f||Burlap prison trousers.
   1192331|00000000||Gonna hang your head from my saddle.
   1192333|00000000||Ever fight a witcher?
   1192147|41b56795||2 random cards from the graveyard are placed on the battlefield at the start of the third round.
   1192146|573677ab||Skellige
   1192145|4f1b9569||Reduces the Strength of all Range and Siege Units to 1.
   1192144|aa76a802||Skellige Rain
   1192150|7bfcb2ee||Skellige Ability Triggered!
   1192149|07ada90d||Summons all Shield Maidens from deck and hand.
   1192148|276c70a6||Summon Shield Maidens
   1192154|5b6df9f5||Opponent Skellige Ability Triggered!
   1192131|485bb723||Triggers transformation of all Berserker cards on the same row.
   1192130|d0a1163c||Mardroeme
   1192135|1461e742||Units only lose half their Strength in bad weather conditions.
   1192134|9324731b||Leader Ability
   1192133|5183f21d||Transforms into a bear when a Mardroeme card is on its row.
   1192132|2e0badb6||Berserker
   1192136|7602a422||Leader Ability
   1192143|c1df2989||Shuffles all cards from each player's graveyard back into their decks.
   1191966|7e41216a||Guest room renovations at Corvo Bianco have finished.
   1191975|9d518221||Splotchy parchment
   1191974|8c2bf5ca||[only a fragment of the notes is legible]<br><br>The slimmest pickings yet. Haven’t even seen a stray mutt on the road for a week. Since that last caravan we robbed, the one carrying a transport of fatback for workers at the quarry – we’ve had nothing, zero, zip! Luckily we ate our fill after that, gained a slight paunch to hold us through hard times… But if those times last much longer, we’ll have eaten more supplies here than we’ve looted! And everybody thinks being a bandit’s nothing but wine, wenches and merry-making! Should’ve listened to mama and finished school, or at least started it… <br><br>Tomorrow we head back to Mont Crane. We’ll have to look around for a new spot – the lads are getting bedsores from so much lying around on their bums…
   1191973|9b9ca982||Grease-stained notes
   1191976|2110a88b||To Jacques LeRouge:<br><br>What the bleeding bumdiddles are you still doing there? Think I sent you out on a scenic holiday?! Yesterday those winged dungmunchers grabbed Gilbert straight off the walls while he was taking his after-supper wee. How many more men am I going to lose through your incompetence, you cabbage-brained cretin?! You were supposed to build a ballista, as per the instructions I gave you, and kill those flying lizards! If you don’t finish the job in the next two days, I’m going to stuff you full of sulfur and toss you to the monsters for a snack. Perhaps that way you’ll at least somewhat contribute to solving the problem!<br><br>No Regards<br>Filibert
   1195958|f75252df||Handkerchief monogrammed "d.l.C."
   1195683|274404c2||Seems as if someone dropped it from a great height.
   1195682|42fa6cd8||Herald Slama
   1195419|f8319151||No items in inventory that can be placed here.
   1195418|c02c9df7||No paintings in inventory to place here.
   1195395|548e8988||Letter with a weight attached
   1195396|09a32984||My prince,<br><br>I beg that you make me wait no longer. Every moment in this prison is an eternity. I have counted all the knots in the beams, I know by heart every crack in the ceiling, every brick and I know which board in the floor squeaks when I stand on it. I can't get the scratching beetles out of my head. Save me. Please, please, please.<br><br>-Your Longlocks
   1195424|cd6d1f4e||No swords in inventory that can be placed here.
   1195429|ae6e7c4c||No armor in inventory that can be placed here.
   1195011|00000000||In this panel, you can browse through the contents of all the books and scrolls you have found. Even if you later sell a book, its contents will still be available here.
